  -3.8906183e+01  -3.0947452e+01  -7.5618238e+01  -7.5885673e+01  -7.6002486e+01  -7.6226030e+01  -7.6406626e+01  -7.5095707e+01
  -3.8828053e+01  -3.4706975e+01  -7.5718555e+01  -7.5885111e+01  -7.6009571e+01  -7.6226354e+01  -7.6405525e+01  -7.5562428e+01
  -3.8749924e+01  -3.1888078e+01  -7.5651112e+01  -7.5883858e+01  -7.5999799e+01  -7.6222816e+01  -7.6403939e+01  -7.5229703e+01
  -3.8671794e+01  -3.5797847e+01  -7.5745652e+01  -7.5882672e+01  -7.6003746e+01  -7.6222058e+01  -7.6402538e+01  -7.5606302e+01
  -3.8593664e+01  -3.2525735e+01  -7.5629082e+01  -7.5875392e+01  -7.6005981e+01  -7.6223215e+01  -7.6401534e+01  -7.5374289e+01
  -3.8515534e+01  -3.7096441e+01  -7.5682913e+01  -7.5865384e+01  -7.6019846e+01  -7.6226146e+01  -7.6400545e+01  -7.5818025e+01
  -3.8437405e+01  -3.4197345e+01  -7.5645007e+01  -7.5858506e+01  -7.6008884e+01  -7.6221527e+01  -7.6398479e+01  -7.5577266e+01
  -3.8359275e+01  -3.8984405e+01  -7.5717504e+01  -7.5855658e+01  -7.6011117e+01  -7.6220282e+01  -7.6396743e+01  -7.5836069e+01
  -3.8281145e+01  -3.7779351e+01  -7.5755463e+01  -7.5869285e+01  -7.5994035e+01  -7.6213187e+01  -7.6394231e+01  -7.5690292e+01
  -3.8203015e+01  -4.4126971e+01  -7.5765718e+01  -7.5855842e+01  -7.6002239e+01  -7.6214366e+01  -7.6392705e+01  -7.5875210e+01
  -3.8124886e+01  -4.3329814e+01  -7.5755412e+01  -7.5832465e+01  -7.5999436e+01  -7.6212354e+01  -7.6390748e+01  -7.5860794e+01
  -3.8046756e+01  -5.3317939e+01  -7.5794923e+01  -7.5869337e+01  -7.5994266e+01  -7.6208752e+01  -7.6388445e+01  -7.5879953e+01
  -3.7968626e+01  -7.6123553e+01  -7.5779250e+01  -7.5813583e+01  -7.5994841e+01  -7.6207587e+01  -7.6386416e+01  -7.5888808e+01
  -3.7890496e+01  -5.2903612e+01  -7.5784747e+01  -7.5811937e+01  -7.5991355e+01  -7.6204855e+01  -7.6384094e+01  -7.5859009e+01
  -3.7812366e+01  -4.2973468e+01  -7.5786027e+01  -7.5803227e+01  -7.5988290e+01  -7.6202356e+01  -7.6381783e+01  -7.5811311e+01
  -3.7734237e+01  -4.3437531e+01  -7.5759879e+01  -7.5888555e+01  -7.5993232e+01  -7.6202764e+01  -7.6379852e+01  -7.5907978e+01
  -3.7656107e+01  -3.7609750e+01  -7.5828428e+01  -7.5720892e+01  -7.5963375e+01  -7.6190334e+01  -7.6375820e+01  -7.5489801e+01
  -3.7577977e+01  -3.9979794e+01  -7.5775444e+01  -7.5828838e+01  -7.5977797e+01  -7.6193879e+01  -7.6374192e+01  -7.5735611e+01
  -3.7499847e+01  -3.4467637e+01  -7.5651943e+01  -7.5872534e+01  -7.5994130e+01  -7.6198975e+01  -7.6372768e+01  -7.5666443e+01
  -3.7421718e+01  -3.7370099e+01  -7.5780261e+01  -7.5813357e+01  -7.5963483e+01  -7.6185381e+01  -7.6368368e+01  -7.5579582e+01
  -3.7343588e+01  -3.2356814e+01  -7.5594635e+01  -7.5856136e+01  -7.5984868e+01  -7.6193108e+01  -7.6367254e+01  -7.5426035e+01
  -3.7265458e+01  -3.6070574e+01  -7.5713136e+01  -7.5839798e+01  -7.5968488e+01  -7.6184041e+01  -7.6363346e+01  -7.5614058e+01
  -3.7187328e+01  -3.1562787e+01  -7.5556140e+01  -7.5848779e+01  -7.5974443e+01  -7.6186048e+01  -7.6361226e+01  -7.5290247e+01
  -3.7109199e+01  -3.5331940e+01  -7.5688015e+01  -7.5838800e+01  -7.5962566e+01  -7.6178283e+01  -7.6357346e+01  -7.5571847e+01
  -3.7031069e+01  -3.0896888e+01  -7.5648952e+01  -7.5824847e+01  -7.5928040e+01  -7.6165592e+01  -7.6352981e+01  -7.4919610e+01
  -3.6952939e+01  -3.4205295e+01  -7.5704288e+01  -7.5832153e+01  -7.5940793e+01  -7.6166536e+01  -7.6350213e+01  -7.5383083e+01
  -3.6874809e+01  -3.0815933e+01  -7.5502710e+01  -7.5829231e+01  -7.5950442e+01  -7.6170398e+01  -7.6348122e+01  -7.5110404e+01
  -3.6796679e+01  -3.4683727e+01  -7.5719008e+01  -7.5834717e+01  -7.5929274e+01  -7.6158243e+01  -7.6343304e+01  -7.5387056e+01
  -3.6718550e+01  -3.1853568e+01  -7.5715011e+01  -7.5851453e+01  -7.5895802e+01  -7.6144818e+01  -7.6338472e+01  -7.4953426e+01
  -3.6640420e+01  -3.5300146e+01  -7.5636713e+01  -7.5810418e+01  -7.5941871e+01  -7.6158381e+01  -7.6337249e+01  -7.5564027e+01
  -3.6562290e+01  -3.2595358e+01  -7.5554431e+01  -7.5791877e+01  -7.5928556e+01  -7.6152677e+01  -7.6333443e+01  -7.5298878e+01
  -3.6484160e+01  -3.7103878e+01  -7.5598927e+01  -7.5766498e+01  -7.5948179e+01  -7.6155803e+01  -7.6330511e+01  -7.5739542e+01
  -3.6406031e+01  -3.4416210e+01  -7.5607613e+01  -7.5771710e+01  -7.5918044e+01  -7.6143205e+01  -7.6325538e+01  -7.5440714e+01
  -3.6327901e+01  -3.9569206e+01  -7.5612615e+01  -7.5730290e+01  -7.5941493e+01  -7.6148135e+01  -7.6322733e+01  -7.5807235e+01
  -3.6249771e+01  -3.8159083e+01  -7.5634542e+01  -7.5728584e+01  -7.5920916e+01  -7.6138046e+01  -7.6317907e+01  -7.5679751e+01
  -3.6171641e+01  -4.4347836e+01  -7.5696269e+01  -7.5771752e+01  -7.5919239e+01  -7.6134088e+01  -7.6313783e+01  -7.5781615e+01
  -3.6093512e+01  -4.3204014e+01  -7.5679116e+01  -7.5709267e+01  -7.5911136e+01  -7.6128636e+01  -7.6309463e+01  -7.5761011e+01
  -3.6015382e+01  -5.3616978e+01  -7.5686340e+01  -7.5730350e+01  -7.5915566e+01  -7.6127229e+01  -7.6305551e+01  -7.5820828e+01
  -3.5937252e+01  -7.2367130e+01  -7.5658571e+01  -7.5583363e+01  -7.5914637e+01  -7.6124395e+01  -7.6301401e+01  -7.5813113e+01
  -3.5859122e+01  -5.6097175e+01  -7.5706469e+01  -7.5810753e+01  -7.5904901e+01  -7.6117799e+01  -7.6296760e+01  -7.5830356e+01
  -3.5780992e+01  -5.6225670e+01  -7.5690015e+01  -7.5748951e+01  -7.5901390e+01  -7.6113658e+01  -7.6292241e+01  -7.5793907e+01
  -3.5702863e+01  -5.8317586e+01  -7.5683970e+01  -7.5789231e+01  -7.5898282e+01  -7.6109613e+01  -7.6287756e+01  -7.5820701e+01
  -3.5624733e+01  -5.4050207e+01  -7.5685940e+01  -7.5745444e+01  -7.5890797e+01  -7.6103913e+01  -7.6282905e+01  -7.5773878e+01
  -3.5546603e+01  -5.5024263e+01  -7.5675945e+01  -7.5760535e+01  -7.5887892e+01  -7.6099838e+01  -7.6278252e+01  -7.5792650e+01
  -3.5468473e+01  -5.4494802e+01  -7.5679172e+01  -7.5743307e+01  -7.5880595e+01  -7.6094079e+01  -7.6273262e+01  -7.5763132e+01
  -3.5390344e+01  -5.2946309e+01  -7.5664043e+01  -7.5752093e+01  -7.5878516e+01  -7.6090177e+01  -7.6268478e+01  -7.5784440e+01
  -3.5312214e+01  -5.4726889e+01  -7.5660010e+01  -7.5746403e+01  -7.5873349e+01  -7.6085158e+01  -7.6263464e+01  -7.5779279e+01
  -3.5234084e+01  -5.2948078e+01  -7.5652765e+01  -7.5741775e+01  -7.5868590e+01  -7.6080129e+01  -7.6258361e+01  -7.5775525e+01
  -3.5155954e+01  -5.2940159e+01  -7.5648593e+01  -7.5735771e+01  -7.5863133e+01  -7.6074872e+01  -7.6253161e+01  -7.5767789e+01
  -3.5077825e+01  -5.3655233e+01  -7.5635786e+01  -7.5731876e+01  -7.5859769e+01  -7.6070256e+01  -7.6247970e+01  -7.5777855e+01
  -3.4999695e+01  -5.2069421e+01  -7.5650091e+01  -7.5723553e+01  -7.5849248e+01  -7.6063013e+01  -7.6242336e+01  -7.5731849e+01
  -3.4921565e+01  -5.3101481e+01  -7.5626935e+01  -7.5718692e+01  -7.5848405e+01  -7.6059284e+01  -7.6237131e+01  -7.5760998e+01
  -3.4843435e+01  -5.2082139e+01  -7.5635777e+01  -7.5714464e+01  -7.5839087e+01  -7.6052371e+01  -7.6231401e+01  -7.5728008e+01
  -3.4765305e+01  -5.1737654e+01  -7.5621245e+01  -7.5707436e+01  -7.5835485e+01  -7.6047415e+01  -7.6225858e+01  -7.5736088e+01
  -3.4687176e+01  -5.3541849e+01  -7.5625097e+01  -7.5704735e+01  -7.5827792e+01  -7.6041043e+01  -7.6220062e+01  -7.5719333e+01
  -3.4609046e+01  -5.1223065e+01  -7.5639600e+01  -7.5710116e+01  -7.5816578e+01  -7.6033162e+01  -7.6213967e+01  -7.5679076e+01
  -3.4530916e+01  -5.2702017e+01  -7.5581865e+01  -7.5675508e+01  -7.5823457e+01  -7.6032081e+01  -7.6208747e+01  -7.5750931e+01
  -3.4452786e+01  -5.2738721e+01  -7.5625953e+01  -7.5703123e+01  -7.5805500e+01  -7.6021599e+01  -7.6202152e+01  -7.5677399e+01
  -3.4374657e+01  -5.0496672e+01  -7.5594237e+01  -7.5678168e+01  -7.5804802e+01  -7.6017553e+01  -7.6196363e+01  -7.5698639e+01
  -3.4296527e+01  -5.3627386e+01  -7.5579721e+01  -7.5662391e+01  -7.5801174e+01  -7.6012347e+01  -7.6190344e+01  -7.5708633e+01
  -3.4218397e+01  -5.0114931e+01  -7.5581898e+01  -7.5662012e+01  -7.5791613e+01  -7.6004946e+01  -7.6183957e+01  -7.5683881e+01
  -3.4140267e+01  -4.6388780e+01  -7.5583508e+01  -7.5651668e+01  -7.5778475e+01  -7.5996223e+01  -7.6177339e+01  -7.5647399e+01
  -3.4062138e+01  -4.3276225e+01  -7.5393164e+01  -7.5224807e+01  -7.5796120e+01  -7.5999455e+01  -7.6172181e+01  -7.5708879e+01
  -3.3984008e+01  -5.2808657e+01  -7.5551668e+01  -7.5550209e+01  -7.5771036e+01  -7.5985392e+01  -7.6164705e+01  -7.5673788e+01
  -3.3905878e+01  -7.1055234e+01  -7.5469983e+01  -7.5187178e+01  -7.5775744e+01  -7.5982918e+01  -7.6158561e+01  -7.5668179e+01
  -3.3827748e+01  -5.3811732e+01  -7.5563323e+01  -7.5596154e+01  -7.5758250e+01  -7.5972021e+01  -7.6151450e+01  -7.5681847e+01
  -3.3749619e+01  -4.3952997e+01  -7.5532734e+01  -7.5309592e+01  -7.5755143e+01  -7.5966622e+01  -7.6144772e+01  -7.5597480e+01
  -3.3671489e+01  -4.3760720e+01  -7.5535186e+01  -7.5518584e+01  -7.5748459e+01  -7.5959810e+01  -7.6137972e+01  -7.5623740e+01
  -3.3593359e+01  -3.7543610e+01  -7.5539441e+01  -7.5240201e+01  -7.5733137e+01  -7.5949883e+01  -7.6130501e+01  -7.5379870e+01
  -3.3515229e+01  -3.9803456e+01  -7.5522326e+01  -7.5486919e+01  -7.5730490e+01  -7.5944685e+01  -7.6123841e+01  -7.5511211e+01
  -3.3437099e+01  -3.4660585e+01  -7.5542125e+01  -7.5287791e+01  -7.5702608e+01  -7.5930205e+01  -7.6115596e+01  -7.5142466e+01
  -3.3358970e+01  -3.6977534e+01  -7.5476939e+01  -7.5527836e+01  -7.5717372e+01  -7.5931222e+01  -7.6109670e+01  -7.5443901e+01
  -3.3280840e+01  -3.2280558e+01  -7.5359695e+01  -7.5505672e+01  -7.5711653e+01  -7.5926047e+01  -7.6102812e+01  -7.5167106e+01
  -3.3202710e+01  -3.5944877e+01  -7.5408283e+01  -7.5566174e+01  -7.5708253e+01  -7.5919050e+01  -7.6095385e+01  -7.5439471e+01
  -3.3124580e+01  -3.2052069e+01  -7.5280628e+01  -7.5557754e+01  -7.5697622e+01  -7.5912338e+01  -7.6088179e+01  -7.5158749e+01
  -3.3046451e+01  -3.4684241e+01  -7.5351529e+01  -7.5558617e+01  -7.5689515e+01  -7.5903364e+01  -7.6080315e+01  -7.5350341e+01
  -3.2968321e+01  -3.0752683e+01  -7.5364401e+01  -7.5546224e+01  -7.5617499e+01  -7.5873706e+01  -7.6069672e+01  -7.4685342e+01
  -3.2890191e+01  -3.4074429e+01  -7.5290910e+01  -7.5535934e+01  -7.5671579e+01  -7.5887145e+01  -7.6064770e+01  -7.5299107e+01
  -3.2812061e+01  -3.0938059e+01  -7.4992113e+01  -7.5469200e+01  -7.5684477e+01  -7.5890249e+01  -7.6058654e+01  -7.5141022e+01
  -3.2733932e+01  -3.5551309e+01  -7.5210718e+01  -7.5460343e+01  -7.5679338e+01  -7.5880122e+01  -7.6050201e+01  -7.5487987e+01
  -3.2655802e+01  -3.1722647e+01  -7.4962184e+01  -7.5343532e+01  -7.5668845e+01  -7.5874403e+01  -7.6042727e+01  -7.5227592e+01
  -3.2577672e+01  -3.5652951e+01  -7.5203509e+01  -7.5393433e+01  -7.5652153e+01  -7.5860160e+01  -7.6033554e+01  -7.5424151e+01
  -3.2499542e+01  -3.2659368e+01  -7.5019259e+01  -7.5238838e+01  -7.5630626e+01  -7.5848942e+01  -7.6025040e+01  -7.5208155e+01
  -3.2421412e+01  -3.7074545e+01  -7.5303484e+01  -7.5401372e+01  -7.5609380e+01  -7.5832856e+01  -7.6015504e+01  -7.5349646e+01
  -3.2343283e+01  -3.4543651e+01  -7.4909158e+01  -7.4928908e+01  -7.5655443e+01  -7.5847522e+01  -7.6010331e+01  -7.5473122e+01
  -3.2265153e+01  -3.9774119e+01  -7.5219305e+01  -7.5221634e+01  -7.5620639e+01  -7.5826831e+01  -7.6000138e+01  -7.5498391e+01
  -3.2187023e+01  -3.7516781e+01  -7.5238665e+01  -7.5110723e+01  -7.5571399e+01  -7.5804466e+01  -7.5989874e+01  -7.5329328e+01
  -3.2108893e+01  -4.3758347e+01  -7.5311301e+01  -7.5255461e+01  -7.5586452e+01  -7.5802549e+01  -7.5981950e+01  -7.5462350e+01
  -3.2030764e+01  -4.3483511e+01  -7.5407697e+01  -7.5258439e+01  -7.5540154e+01  -7.5780664e+01  -7.5971677e+01  -7.5386448e+01
  -3.1952634e+01  -5.2321580e+01  -7.5342959e+01  -7.5233926e+01  -7.5566336e+01  -7.5783470e+01  -7.5964144e+01  -7.5465234e+01
  -3.1874504e+01  -7.4174143e+01  -7.5277959e+01  -7.4873941e+01  -7.5567726e+01  -7.5778605e+01  -7.5955686e+01  -7.5459283e+01
  -3.1796374e+01  -5.3324074e+01  -7.5310724e+01  -7.5086456e+01  -7.5559538e+01  -7.5769446e+01  -7.5946589e+01  -7.5429116e+01
  -3.1718245e+01  -4.3305827e+01  -7.5321201e+01  -7.4827600e+01  -7.5546800e+01  -7.5758846e+01  -7.5937292e+01  -7.5375969e+01
  -3.1640115e+01  -4.4011762e+01  -7.5336142e+01  -7.5310047e+01  -7.5537143e+01  -7.5749425e+01  -7.5928167e+01  -7.5438702e+01
  -3.1561985e+01  -3.8445325e+01  -7.5326752e+01  -7.5006618e+01  -7.5524120e+01  -7.5738832e+01  -7.5918567e+01  -7.5270638e+01
  -3.1483855e+01  -3.9657038e+01  -7.5325673e+01  -7.5168894e+01  -7.5510589e+01  -7.5728038e+01  -7.5908990e+01  -7.5267554e+01
  -3.1405725e+01  -3.4661348e+01  -7.5305801e+01  -7.5023898e+01  -7.5491211e+01  -7.5715539e+01  -7.5899104e+01  -7.5046089e+01
  -3.1327596e+01  -3.7164194e+01  -7.5294785e+01  -7.5239651e+01  -7.5486052e+01  -7.5707324e+01  -7.5889731e+01  -7.5187721e+01
  -3.1249466e+01  -3.2909724e+01  -7.5172029e+01  -7.5238826e+01  -7.5478474e+01  -7.5700105e+01  -7.5880560e+01  -7.5016808e+01
  -3.1171336e+01  -3.6116342e+01  -7.5191043e+01  -7.5338812e+01  -7.5478533e+01  -7.5692938e+01  -7.5871065e+01  -7.5230344e+01
  -3.1093206e+01  -3.1742548e+01  -7.5031403e+01  -7.5323205e+01  -7.5456791e+01  -7.5680673e+01  -7.5860971e+01  -7.4934537e+01
  -3.1015077e+01  -3.4840119e+01  -7.5245338e+01  -7.5320047e+01  -7.5420466e+01  -7.5660056e+01  -7.5849544e+01  -7.4991315e+01
  -3.0936947e+01  -3.1028081e+01  -7.4793379e+01  -7.5320788e+01  -7.5459706e+01  -7.5671474e+01  -7.5842599e+01  -7.4987524e+01
  -3.0858817e+01  -3.4718005e+01  -7.5009647e+01  -7.5295250e+01  -7.5445272e+01  -7.5657014e+01  -7.5831682e+01  -7.5193578e+01
  -3.0780687e+01  -3.0954908e+01  -7.5103546e+01  -7.5366217e+01  -7.5319945e+01  -7.5608183e+01  -7.5816611e+01  -7.4533528e+01
  -3.0702558e+01  -3.5316517e+01  -7.4990192e+01  -7.5226532e+01  -7.5419805e+01  -7.5634582e+01  -7.5810813e+01  -7.5184114e+01
  -3.0624428e+01  -3.1385989e+01  -7.4617409e+01  -7.5006683e+01  -7.5407817e+01  -7.5627836e+01  -7.5801090e+01  -7.4982821e+01
  -3.0546298e+01  -3.5634270e+01  -7.4881286e+01  -7.5066581e+01  -7.5412541e+01  -7.5618869e+01  -7.5790508e+01  -7.5231447e+01
  -3.0468168e+01  -3.2627593e+01  -7.4566582e+01  -7.4733850e+01  -7.5401972e+01  -7.5611177e+01  -7.5780368e+01  -7.5113475e+01
  -3.0390038e+01  -3.6667914e+01  -7.4827653e+01  -7.4881824e+01  -7.5397146e+01  -7.5599407e+01  -7.5769344e+01  -7.5258788e+01
  -3.0311909e+01  -3.4672545e+01  -7.4732294e+01  -7.4638585e+01  -7.5352397e+01  -7.5579235e+01  -7.5757584e+01  -7.5111740e+01
  -3.0233779e+01  -3.9337330e+01  -7.5039706e+01  -7.5000771e+01  -7.5330731e+01  -7.5560226e+01  -7.5745344e+01  -7.5161622e+01
  -3.0155649e+01  -3.7811381e+01  -7.4647379e+01  -7.4236851e+01  -7.5380026e+01  -7.5573693e+01  -7.5737471e+01  -7.5280917e+01
  -3.0077519e+01  -4.6772367e+01  -7.5044030e+01  -7.4986641e+01  -7.5337161e+01  -7.5547516e+01  -7.5724315e+01  -7.5241332e+01
  -2.9999390e+01  -5.3750231e+01  -7.5066248e+01  -7.5058954e+01  -7.5328039e+01  -7.5536357e+01  -7.5713043e+01  -7.5235559e+01
  -2.9921260e+01  -5.5673257e+01  -7.5070700e+01  -7.4987355e+01  -7.5309167e+01  -7.5522550e+01  -7.5701464e+01  -7.5216284e+01
  -2.9843130e+01  -7.3038431e+01  -7.5096626e+01  -7.4635908e+01  -7.5274958e+01  -7.5503132e+01  -7.5689185e+01  -7.5212506e+01
  -2.9765000e+01  -5.3405649e+01  -7.5066228e+01  -7.4865483e+01  -7.5285898e+01  -7.5499231e+01  -7.5678492e+01  -7.5193969e+01
  -2.9686871e+01  -4.3713891e+01  -7.5067488e+01  -7.4574611e+01  -7.5273081e+01  -7.5487204e+01  -7.5666879e+01  -7.5176564e+01
  -2.9608741e+01  -4.3739807e+01  -7.5048605e+01  -7.4759284e+01  -7.5265462e+01  -7.5476927e+01  -7.5655235e+01  -7.5112968e+01
  -2.9530611e+01  -3.7582053e+01  -7.5042859e+01  -7.4499849e+01  -7.5251164e+01  -7.5464338e+01  -7.5643341e+01  -7.5022849e+01
  -2.9452481e+01  -4.0196951e+01  -7.5000027e+01  -7.5027497e+01  -7.5246796e+01  -7.5455136e+01  -7.5631872e+01  -7.5142760e+01
  -2.9374351e+01  -3.4917242e+01  -7.4922741e+01  -7.4867636e+01  -7.5237119e+01  -7.5444655e+01  -7.5620087e+01  -7.5024490e+01
  -2.9296222e+01  -3.7430071e+01  -7.4981162e+01  -7.4951599e+01  -7.5208586e+01  -7.5426449e+01  -7.5607118e+01  -7.4990769e+01
  -2.9218092e+01  -3.3055037e+01  -7.4853159e+01  -7.4916450e+01  -7.5190158e+01  -7.5413859e+01  -7.5594998e+01  -7.4829011e+01
  -2.9139962e+01  -3.5925050e+01  -7.4878262e+01  -7.5030144e+01  -7.5187158e+01  -7.5403827e+01  -7.5582904e+01  -7.4967757e+01
  -2.9061832e+01  -3.1849774e+01  -7.4759580e+01  -7.5000543e+01  -7.5137456e+01  -7.5380953e+01  -7.5569329e+01  -7.4674382e+01
  -2.8983703e+01  -3.5342545e+01  -7.4849695e+01  -7.5030640e+01  -7.5145047e+01  -7.5374115e+01  -7.5557518e+01  -7.4883003e+01
  -2.8905573e+01  -3.0928210e+01  -7.4475236e+01  -7.5009687e+01  -7.5125955e+01  -7.5364546e+01  -7.5545619e+01  -7.4687364e+01
  -2.8827443e+01  -3.4432726e+01  -7.4769861e+01  -7.5009706e+01  -7.5105183e+01  -7.5344746e+01  -7.5531764e+01  -7.4812873e+01
  -2.8749313e+01  -3.1349059e+01  -7.4412685e+01  -7.4885898e+01  -7.5087361e+01  -7.5334592e+01  -7.5519531e+01  -7.4689061e+01
  -2.8671184e+01  -3.4978634e+01  -7.4600918e+01  -7.4856469e+01  -7.5111399e+01  -7.5331028e+01  -7.5507530e+01  -7.4912281e+01
  -2.8593054e+01  -3.1399513e+01  -7.4302004e+01  -7.4637052e+01  -7.5046508e+01  -7.5306281e+01  -7.5493536e+01  -7.4668558e+01
  -2.8514924e+01  -3.5622142e+01  -7.4598032e+01  -7.4736928e+01  -7.5070374e+01  -7.5299614e+01  -7.5480762e+01  -7.4877788e+01
  -2.8436794e+01  -3.2309719e+01  -7.4162147e+01  -7.4214962e+01  -7.5045387e+01  -7.5287739e+01  -7.5467958e+01  -7.4775981e+01
  -2.8358664e+01  -3.6580180e+01  -7.4410133e+01  -7.4363766e+01  -7.5087829e+01  -7.5289234e+01  -7.5456106e+01  -7.4969522e+01
  -2.8280535e+01  -3.4686095e+01  -7.4329950e+01  -7.4057905e+01  -7.5011620e+01  -7.5256192e+01  -7.5440518e+01  -7.4821222e+01
  -2.8202405e+01  -4.0042421e+01  -7.4738193e+01  -7.4632227e+01  -7.4996398e+01  -7.5236617e+01  -7.5425932e+01  -7.4858099e+01
  -2.8124275e+01  -3.7582766e+01  -7.4281763e+01  -7.3602370e+01  -7.5032217e+01  -7.5246119e+01  -7.5415366e+01  -7.4919093e+01
  -2.8046145e+01  -4.4006409e+01  -7.4734844e+01  -7.4504811e+01  -7.4980855e+01  -7.5212658e+01  -7.5398900e+01  -7.4876370e+01
  -2.7968016e+01  -4.3245597e+01  -7.4554477e+01  -7.3685571e+01  -7.4969754e+01  -7.5202607e+01  -7.5385681e+01  -7.4877665e+01
  -2.7889886e+01  -5.2939890e+01  -7.4629453e+01  -7.4120142e+01  -7.4993598e+01  -7.5199126e+01  -7.5372689e+01  -7.4888294e+01
  -2.7811756e+01  -7.5698857e+01  -7.4630943e+01  -7.3545545e+01  -7.4960739e+01  -7.5178776e+01  -7.5357939e+01  -7.4865253e+01
  -2.7733626e+01  -5.2686782e+01  -7.4750822e+01  -7.4413361e+01  -7.4941829e+01  -7.5161074e+01  -7.5343280e+01  -7.4859188e+01
  -2.7655497e+01  -4.3286569e+01  -7.4663156e+01  -7.3445014e+01  -7.4952656e+01  -7.5156235e+01  -7.5329905e+01  -7.4745923e+01
  -2.7577367e+01  -4.3999842e+01  -7.4723594e+01  -7.4557042e+01  -7.4920759e+01  -7.5134806e+01  -7.5314875e+01  -7.4833805e+01
  -2.7499237e+01  -3.7500816e+01  -7.4650285e+01  -7.4462491e+01  -7.4917644e+01  -7.5124166e+01  -7.5300973e+01  -7.4882553e+01
  -2.7421107e+01  -3.9719827e+01  -7.4707627e+01  -7.4391146e+01  -7.4883978e+01  -7.5103184e+01  -7.5285354e+01  -7.4700778e+01
  -2.7342977e+01  -3.4193615e+01  -7.4538792e+01  -7.4364537e+01  -7.4883259e+01  -7.5094971e+01  -7.5271629e+01  -7.4690607e+01
  -2.7264848e+01  -3.7499188e+01  -7.4594435e+01  -7.4622951e+01  -7.4859655e+01  -7.5076277e+01  -7.5256244e+01  -7.4704549e+01
  -2.7186718e+01  -3.2644977e+01  -7.4406860e+01  -7.4549168e+01  -7.4830220e+01  -7.5059387e+01  -7.5241275e+01  -7.4562772e+01
  -2.7108588e+01  -3.6111846e+01  -7.4516426e+01  -7.4674047e+01  -7.4818230e+01  -7.5043197e+01  -7.5225929e+01  -7.4639069e+01
  -2.7030458e+01  -3.1401815e+01  -7.4199886e+01  -7.4674847e+01  -7.4774101e+01  -7.5022734e+01  -7.5210425e+01  -7.4466254e+01
  -2.6952329e+01  -3.4452236e+01  -7.4392592e+01  -7.4684836e+01  -7.4768095e+01  -7.5007845e+01  -7.5195060e+01  -7.4558834e+01
  -2.6874199e+01  -3.0814367e+01  -7.3898328e+01  -7.4622922e+01  -7.4751659e+01  -7.5000691e+01  -7.5181198e+01  -7.4474747e+01
  -2.6796069e+01  -3.4434152e+01  -7.4257834e+01  -7.4608114e+01  -7.4742877e+01  -7.4981301e+01  -7.5164899e+01  -7.4562466e+01
  -2.6717939e+01  -3.1347534e+01  -7.4049523e+01  -7.4541294e+01  -7.4634932e+01  -7.4938613e+01  -7.5146459e+01  -7.4340290e+01
  -2.6639810e+01  -3.4523799e+01  -7.4164328e+01  -7.4445934e+01  -7.4706109e+01  -7.4949803e+01  -7.5133668e+01  -7.4541333e+01
