  -2.1333333e+01  -7.9193683e+01  -7.8288644e+01
  -2.1302082e+01  -7.9181996e+01  -7.8330078e+01
  -2.1270831e+01  -7.9168500e+01  -7.8175318e+01
  -2.1239580e+01  -7.9177771e+01  -7.8234883e+01
  -2.1208330e+01  -7.9120722e+01  -7.8102292e+01
  -2.1177079e+01  -7.9176119e+01  -7.8159656e+01
  -2.1145828e+01  -7.9197014e+01  -7.8199764e+01
  -2.1114577e+01  -7.9182042e+01  -7.8236567e+01
  -2.1083326e+01  -7.9176922e+01  -7.8089852e+01
  -2.1052075e+01  -7.9143775e+01  -7.8278620e+01
  -2.1020824e+01  -7.9205790e+01  -7.8400925e+01
  -2.0989573e+01  -7.9197034e+01  -7.8164331e+01
  -2.0958322e+01  -7.9166387e+01  -7.8123577e+01
  -2.0927071e+01  -7.9148698e+01  -7.8243996e+01
  -2.0895820e+01  -7.9102670e+01  -7.8235682e+01
  -2.0864569e+01  -7.9203883e+01  -7.8235097e+01
  -2.0833318e+01  -7.9201626e+01  -7.8312925e+01
  -2.0802067e+01  -7.9219604e+01  -7.8308074e+01
  -2.0770816e+01  -7.9163684e+01  -7.8260458e+01
  -2.0739565e+01  -7.9188459e+01  -7.8292383e+01
  -2.0708314e+01  -7.9155585e+01  -7.8153918e+01
  -2.0677063e+01  -7.9172915e+01  -7.8322326e+01
  -2.0645812e+01  -7.9181071e+01  -7.8233636e+01
  -2.0614561e+01  -7.9184992e+01  -7.8305842e+01
  -2.0583310e+01  -7.9142120e+01  -7.8293192e+01
  -2.0552059e+01  -7.9139107e+01  -7.8280436e+01
  -2.0520809e+01  -7.9140076e+01  -7.8285790e+01
  -2.0489558e+01  -7.9091027e+01  -7.8287323e+01
  -2.0458307e+01  -7.9137605e+01  -7.8291300e+01
  -2.0427056e+01  -7.9113363e+01  -7.8288858e+01
  -2.0395805e+01  -7.9148553e+01  -7.8280112e+01
  -2.0364554e+01  -7.9212978e+01  -7.8274390e+01
  -2.0333303e+01  -7.9152558e+01  -7.8277208e+01
  -2.0302052e+01  -7.9155628e+01  -7.8268866e+01
  -2.0270801e+01  -7.9153518e+01  -7.8309395e+01
  -2.0239550e+01  -7.9152943e+01  -7.8307192e+01
  -2.0208299e+01  -7.9152232e+01  -7.8143286e+01
  -2.0177048e+01  -7.9154252e+01  -7.8190936e+01
  -2.0145797e+01  -7.9151693e+01  -7.8296113e+01
  -2.0114546e+01  -7.9117082e+01  -7.8165285e+01
  -2.0083295e+01  -7.9003603e+01  -7.8133778e+01
  -2.0052044e+01  -7.9047659e+01  -7.8264542e+01
  -2.0020793e+01  -7.9105926e+01  -7.8141199e+01
  -1.9989542e+01  -7.9056508e+01  -7.8181325e+01
  -1.9958291e+01  -7.9149094e+01  -7.8291799e+01
  -1.9927040e+01  -7.9168941e+01  -7.8114650e+01
  -1.9895789e+01  -7.9080707e+01  -7.8300792e+01
  -1.9864539e+01  -7.9117621e+01  -7.8013857e+01
  -1.9833288e+01  -7.9123359e+01  -7.8144756e+01
  -1.9802037e+01  -7.9124816e+01  -7.8016474e+01
