  -2.1333333e+01  -7.9186890e+01  -7.9483837e+01
  -2.1302082e+01  -7.9200492e+01  -7.9515529e+01
  -2.1270831e+01  -7.9183074e+01  -7.9606250e+01
  -2.1239580e+01  -7.9179713e+01  -7.9443072e+01
  -2.1208330e+01  -7.9142851e+01  -7.9192215e+01
  -2.1177079e+01  -7.9152363e+01  -7.9405886e+01
  -2.1145828e+01  -7.9185569e+01  -7.9501167e+01
  -2.1114577e+01  -7.9191719e+01  -7.9445199e+01
  -2.1083326e+01  -7.9186121e+01  -7.9455048e+01
  -2.1052075e+01  -7.9190217e+01  -7.9463689e+01
  -2.1020824e+01  -7.9214040e+01  -7.9399385e+01
  -2.0989573e+01  -7.9154634e+01  -7.9517434e+01
  -2.0958322e+01  -7.9227252e+01  -7.9380997e+01
  -2.0927071e+01  -7.9143488e+01  -7.9433168e+01
  -2.0895820e+01  -7.9185145e+01  -7.9476216e+01
  -2.0864569e+01  -7.9085386e+01  -7.9368134e+01
  -2.0833318e+01  -7.9049303e+01  -7.9370429e+01
  -2.0802067e+01  -7.9236135e+01  -7.9422823e+01
  -2.0770816e+01  -7.9204652e+01  -7.9605570e+01
  -2.0739565e+01  -7.9183062e+01  -7.9477734e+01
  -2.0708314e+01  -7.9171591e+01  -7.9543702e+01
  -2.0677063e+01  -7.9181298e+01  -7.9535940e+01
  -2.0645812e+01  -7.9186507e+01  -7.9524219e+01
  -2.0614561e+01  -7.9188297e+01  -7.9579891e+01
  -2.0583310e+01  -7.9187491e+01  -7.9507056e+01
  -2.0552059e+01  -7.9123146e+01  -7.9535973e+01
  -2.0520809e+01  -7.9216436e+01  -7.9533373e+01
  -2.0489558e+01  -7.9171151e+01  -7.9533556e+01
  -2.0458307e+01  -7.9158351e+01  -7.9522384e+01
  -2.0427056e+01  -7.9151786e+01  -7.9534614e+01
  -2.0395805e+01  -7.9145440e+01  -7.9540894e+01
  -2.0364554e+01  -7.9186684e+01  -7.9495396e+01
  -2.0333303e+01  -7.9165349e+01  -7.9572537e+01
  -2.0302052e+01  -7.9190043e+01  -7.9517940e+01
  -2.0270801e+01  -7.9148356e+01  -7.9603546e+01
  -2.0239550e+01  -7.9161975e+01  -7.9496362e+01
  -2.0208299e+01  -7.9165881e+01  -7.9456069e+01
  -2.0177048e+01  -7.9126826e+01  -7.9497947e+01
  -2.0145797e+01  -7.9160949e+01  -7.9500097e+01
  -2.0114546e+01  -7.9061312e+01  -7.9542149e+01
  -2.0083295e+01  -7.9031731e+01  -7.9534727e+01
  -2.0052044e+01  -7.9157198e+01  -7.9317867e+01
  -2.0020793e+01  -7.9102106e+01  -7.9458603e+01
  -1.9989542e+01  -7.9171783e+01  -7.9408639e+01
  -1.9958291e+01  -7.9061166e+01  -7.9372153e+01
  -1.9927040e+01  -7.9106483e+01  -7.9292053e+01
  -1.9895789e+01  -7.9128609e+01  -7.9579288e+01
  -1.9864539e+01  -7.9103530e+01  -7.9395013e+01
  -1.9833288e+01  -7.9126242e+01  -7.9046229e+01
  -1.9802037e+01  -7.9132912e+01  -7.9319891e+01
  -1.9770786e+01  -7.9125401e+01  -7.9283935e+01
  -1.9739535e+01  -7.9104599e+01  -7.9268097e+01
  -1.9708284e+01  -7.9054975e+01  -7.9265522e+01
  -1.9677033e+01  -7.8960962e+01  -7.9021507e+01
  -1.9645782e+01  -7.9126621e+01  -7.9327418e+01
  -1.9614531e+01  -7.9047518e+01  -7.9179807e+01
  -1.9583280e+01  -7.9101081e+01  -7.9182435e+01
  -1.9552029e+01  -7.9067616e+01  -7.9320437e+01
  -1.9520778e+01  -7.9100437e+01  -7.9317824e+01
  -1.9489527e+01  -7.9108560e+01  -7.9427200e+01
  -1.9458276e+01  -7.9111186e+01  -7.9461506e+01
  -1.9427025e+01  -7.9103087e+01  -7.9465395e+01
  -1.9395774e+01  -7.9096850e+01  -7.9449323e+01
  -1.9364523e+01  -7.9095338e+01  -7.9448477e+01
  -1.9333272e+01  -7.9093734e+01  -7.9446561e+01
  -1.9302021e+01  -7.9088383e+01  -7.9445634e+01
  -1.9270770e+01  -7.9081164e+01  -7.9443930e+01
  -1.9239519e+01  -7.9081212e+01  -7.9440773e+01
  -1.9208268e+01  -7.9080925e+01  -7.9437245e+01
  -1.9177018e+01  -7.9081072e+01  -7.9433838e+01
  -1.9145767e+01  -7.9072044e+01  -7.9430775e+01
  -1.9114516e+01  -7.9065859e+01  -7.9427341e+01
  -1.9083265e+01  -7.9065202e+01  -7.9423778e+01
