  -3.7655964e+01  -9.8799398e-01  -9.4272943e-01  -9.0701477e-01  -8.9812944e-01
  -3.7577829e+01  -4.0505505e+00  -3.7915897e+00  -3.7147569e+00  -3.6766328e+00
  -3.7499695e+01  -6.2437051e-01  -5.8652016e-01  -5.7277520e-01  -5.7048434e-01
  -3.7421560e+01  -3.7629892e+00  -3.5726340e+00  -3.6123328e+00  -3.6359725e+00
  -3.7343426e+01  -9.1779071e-01  -8.8802086e-01  -8.0403514e-01  -7.6115716e-01
  -3.7265291e+01  -4.1238986e+00  -3.8883224e+00  -3.8706985e+00  -3.8774701e+00
  -3.7187157e+01  -4.3313663e-01  -4.2792171e-01  -4.4219660e-01  -4.4338727e-01
  -3.7109022e+01  -4.0213234e+00  -3.7688193e+00  -3.7435856e+00  -3.7387931e+00
  -3.7030888e+01  -6.9965196e-01  -6.6700853e-01  -6.4322862e-01  -6.3196593e-01
  -3.6952753e+01  -4.1129032e+00  -3.8928820e+00  -3.9877895e+00  -4.0207319e+00
  -3.6874618e+01  -9.4408841e-01  -8.9814710e-01  -8.6139286e-01  -8.3603777e-01
  -3.6796484e+01  -4.2711689e+00  -4.0491565e+00  -4.0678394e+00  -4.0698931e+00
  -3.6718349e+01  -4.7044379e-01  -4.5474325e-01  -4.5711982e-01  -4.6401037e-01
  -3.6640215e+01  -4.3928326e+00  -4.1384985e+00  -4.0938262e+00  -4.0864934e+00
  -3.6562080e+01  -3.0784541e-01  -2.8160084e-01  -2.5805251e-01  -2.5464484e-01
  -3.6483946e+01  -3.6980166e+00  -3.4365852e+00  -3.4187932e+00  -3.4257062e+00
  -3.6405811e+01  -7.4988448e-01  -7.2906787e-01  -7.3185825e-01  -7.2179636e-01
  -3.6327677e+01  -4.2335920e+00  -3.9873013e+00  -3.9690879e+00  -3.9511221e+00
  -3.6249542e+01  -4.6062972e-01  -4.5760450e-01  -4.5881857e-01  -4.5960543e-01
  -3.6171408e+01  -4.3526528e+00  -4.0910664e+00  -4.1248474e+00  -4.1339236e+00
  -3.6093273e+01  -6.3204142e-01  -6.1534044e-01  -6.0148471e-01  -5.9262188e-01
  -3.6015139e+01  -4.2354259e+00  -4.0063410e+00  -4.0011183e+00  -3.9971276e+00
  -3.5937004e+01  -8.5885536e-01  -8.1967017e-01  -8.1540856e-01  -8.0620006e-01
  -3.5858869e+01  -7.1201558e+00  -6.8516591e+00  -6.9304265e+00  -6.9666338e+00
  -3.5780735e+01  -1.3276746e+01  -1.3497093e+01  -1.3672485e+01  -1.3706637e+01
  -3.5702600e+01  -1.8273747e+01  -1.8074455e+01  -1.8632146e+01  -1.8893156e+01
  -3.5624466e+01  -1.6778706e+01  -1.6705014e+01  -1.7241328e+01  -1.7463212e+01
  -3.5546331e+01  -1.9536561e+01  -1.9780881e+01  -2.1188148e+01  -2.1783125e+01
  -3.5468197e+01  -2.0477620e+01  -2.0235673e+01  -2.1582991e+01  -2.2234060e+01
  -3.5390062e+01  -2.0198698e+01  -1.9909222e+01  -2.1266440e+01  -2.1945161e+01
  -3.5311928e+01  -2.2473860e+01  -2.2311645e+01  -2.4778223e+01  -2.5946388e+01
  -3.5233793e+01  -2.1406580e+01  -2.1016915e+01  -2.2698266e+01  -2.3722162e+01
  -3.5155659e+01  -2.2027268e+01  -2.2204423e+01  -2.4365882e+01  -2.5534418e+01
  -3.5077524e+01  -2.2773919e+01  -2.2951746e+01  -2.5246382e+01  -2.6578673e+01
  -3.4999390e+01  -2.1902076e+01  -2.1737732e+01  -2.3611755e+01  -2.4575051e+01
  -3.4921255e+01  -2.2444637e+01  -2.2711635e+01  -2.5542625e+01  -2.7072202e+01
  -3.4843120e+01  -2.1585957e+01  -2.1595158e+01  -2.3870508e+01  -2.5210975e+01
  -3.4764986e+01  -2.1522823e+01  -2.1012009e+01  -2.3017857e+01  -2.4034970e+01
  -3.4686851e+01  -2.2484481e+01  -2.2406090e+01  -2.4832076e+01  -2.6201067e+01
  -3.4608717e+01  -1.9950348e+01  -1.9804234e+01  -2.0906117e+01  -2.1525291e+01
  -3.4530582e+01  -2.0689535e+01  -2.0339368e+01  -2.1722733e+01  -2.2365790e+01
  -3.4452448e+01  -1.9704049e+01  -2.0042599e+01  -2.1118602e+01  -2.1641754e+01
  -3.4374313e+01  -1.6981295e+01  -1.6678550e+01  -1.7023100e+01  -1.7161985e+01
  -3.4296179e+01  -1.8198308e+01  -1.8162502e+01  -1.9031319e+01  -1.9384066e+01
  -3.4218044e+01  -1.3132402e+01  -1.3170952e+01  -1.3514782e+01  -1.3655527e+01
  -3.4139910e+01  -6.9993392e+00  -6.7477334e+00  -6.8113006e+00  -6.8324185e+00
  -3.4061775e+01  -3.2965216e-01  -2.9027901e-01  -2.3428779e-01  -2.1953636e-01
  -3.3983641e+01  -4.2832082e+00  -4.0665797e+00  -4.1470386e+00  -4.1734237e+00
  -3.3905506e+01  -3.7202582e-01  -3.5212907e-01  -3.2843558e-01  -3.1884744e-01
  -3.3827372e+01  -4.0377241e+00  -3.8025819e+00  -3.8033310e+00  -3.8138567e+00
  -3.3749237e+01  -8.6818237e-01  -8.2662443e-01  -8.1473132e-01  -7.9627936e-01
  -3.3671102e+01  -4.4440393e+00  -4.2493599e+00  -4.1845166e+00  -4.1756271e+00
  -3.3592968e+01  -6.1210406e-01  -5.7263099e-01  -5.5840556e-01  -5.5674119e-01
  -3.3514833e+01  -4.2484980e+00  -4.0378297e+00  -4.0754263e+00  -4.1118352e+00
  -3.3436699e+01  -6.0586316e-01  -5.7551491e-01  -5.2525751e-01  -5.0170117e-01
  -3.3358564e+01  -3.9502843e+00  -3.7279394e+00  -3.7596798e+00  -3.7555328e+00
  -3.3280430e+01  -9.8866403e-01  -9.4406379e-01  -9.0497034e-01  -8.9628693e-01
  -3.3202295e+01  -4.1634050e+00  -3.9248886e+00  -3.9354641e+00  -3.9629004e+00
  -3.3124161e+01  -7.5420736e-01  -7.3358755e-01  -7.5495611e-01  -7.6941300e-01
  -3.3046026e+01  -4.1379630e+00  -3.8990546e+00  -3.8983626e+00  -3.8985229e+00
  -3.2967892e+01  -6.2988838e-01  -5.8578209e-01  -5.5826889e-01  -5.4354162e-01
  -3.2889757e+01  -4.1595447e+00  -3.8715727e+00  -3.8763390e+00  -3.8748243e+00
  -3.2811623e+01  -3.2464567e-01  -2.9846189e-01  -2.8933856e-01  -2.8295814e-01
  -3.2733488e+01  -4.3863749e+00  -4.1213327e+00  -4.1792496e+00  -4.1983281e+00
  -3.2655353e+01  -6.6672644e-01  -6.4385419e-01  -6.1075673e-01  -5.9206707e-01
  -3.2577219e+01  -4.1216208e+00  -3.8903328e+00  -3.8058287e+00  -3.7702921e+00
  -3.2499084e+01  -5.3096420e-01  -4.9490869e-01  -4.5568320e-01  -4.4654614e-01
  -3.2420950e+01  -4.1152942e+00  -3.8676582e+00  -3.9009650e+00  -3.9292582e+00
  -3.2342815e+01  -3.6797327e-01  -3.2847161e-01  -2.9686482e-01  -2.6333949e-01
  -3.2264681e+01  -3.8905077e+00  -3.6588935e+00  -3.6868234e+00  -3.6999068e+00
  -3.2186546e+01  -3.9732958e-01  -3.7360495e-01  -3.6534828e-01  -3.7537930e-01
  -3.2108412e+01  -4.3091741e+00  -4.0770936e+00  -4.1229870e+00  -4.1433891e+00
  -3.2030277e+01  -5.5863713e-01  -4.9816495e-01  -4.9173558e-01  -4.9752264e-01
  -3.1952143e+01  -4.1867411e+00  -3.9308513e+00  -3.8927903e+00  -3.8826866e+00
  -3.1874008e+01  -4.5219343e-01  -4.0465479e-01  -4.0592729e-01  -4.1270885e-01
  -3.1795874e+01  -4.0511056e+00  -3.8478222e+00  -3.9067867e+00  -3.9329494e+00
  -3.1717739e+01  -8.6301602e-01  -8.2226321e-01  -7.8797189e-01  -7.8965826e-01
  -3.1639604e+01  -4.1538692e+00  -3.9919890e+00  -3.9901894e+00  -3.9902529e+00
  -3.1561470e+01  -1.3235455e-01  -1.2732899e-01  -1.0737327e-01  -8.5009241e-02
  -3.1483335e+01  -4.1600029e+00  -3.9121700e+00  -3.8690744e+00  -3.8488750e+00
  -3.1405201e+01  -6.8055866e-01  -6.7375802e-01  -6.4674534e-01  -6.3130397e-01
  -3.1327066e+01  -4.1775530e+00  -3.9787501e+00  -3.9762381e+00  -3.9815941e+00
  -3.1248932e+01  -7.7398370e-01  -7.6406401e-01  -8.0206011e-01  -8.2589158e-01
  -3.1170797e+01  -4.1533823e+00  -3.8636197e+00  -3.8104840e+00  -3.8089910e+00
  -3.1092663e+01  -1.7860808e-02  -7.9924840e-03   0.0000000e+00   0.0000000e+00
  -3.1014528e+01  -4.3075245e+00  -4.0397072e+00  -4.0663013e+00  -4.0809333e+00
  -3.0936394e+01  -6.4143923e-01  -5.9808281e-01  -5.1073546e-01  -4.8684186e-01
  -3.0858259e+01  -4.2334532e+00  -4.0533516e+00  -4.0951312e+00  -4.1107335e+00
  -3.0780125e+01  -4.6048516e-01  -4.4176364e-01  -4.2714842e-01  -4.1671749e-01
  -3.0701990e+01  -3.9403280e+00  -3.7507921e+00  -3.7865727e+00  -3.8052294e+00
  -3.0623855e+01  -3.9002867e-01  -3.4808092e-01  -3.1479342e-01  -3.0824491e-01
  -3.0545721e+01  -4.0778606e+00  -3.8028052e+00  -3.7791259e+00  -3.7813080e+00
  -3.0467586e+01  -5.0451600e-01  -4.7430280e-01  -4.4768022e-01  -4.3487938e-01
  -3.0389452e+01  -4.3541190e+00  -4.1348302e+00  -4.1616939e+00  -4.1976244e+00
  -3.0311317e+01  -5.5342975e-01  -5.5372840e-01  -5.6398602e-01  -5.5948017e-01
  -3.0233183e+01  -4.2005339e+00  -3.9587792e+00  -4.0068952e+00  -4.0280169e+00
  -3.0155048e+01  -5.7722334e-01  -5.3608792e-01  -5.1219933e-01  -5.0862252e-01
  -3.0076914e+01  -6.9572209e+00  -6.6808648e+00  -6.7314739e+00  -6.7545211e+00
  -2.9998779e+01  -1.0677240e+01  -1.0624568e+01  -1.0666337e+01  -1.0724337e+01
  -2.9920645e+01  -7.2857045e+00  -6.9652156e+00  -6.9796204e+00  -6.9917599e+00
  -2.9842510e+01  -6.5962587e-01  -6.3859193e-01  -6.3177718e-01  -6.3083664e-01
  -2.9764376e+01  -4.3800752e+00  -4.1798060e+00  -4.1421598e+00  -4.1444041e+00
  -2.9686241e+01  -7.5578532e-01  -7.3796374e-01  -6.7993296e-01  -6.5785176e-01
  -2.9608106e+01  -4.0669042e+00  -3.8276503e+00  -3.7705796e+00  -3.7551035e+00
  -2.9529972e+01  -9.6954503e-01  -9.1112782e-01  -8.6526805e-01  -8.5575195e-01
  -2.9451837e+01  -4.4210714e+00  -4.1497770e+00  -4.1617016e+00  -4.1620682e+00
  -2.9373703e+01  -5.7322071e-01  -5.3315213e-01  -4.6415364e-01  -4.4205270e-01
  -2.9295568e+01  -4.3006233e+00  -4.0795303e+00  -4.0639000e+00  -4.0678466e+00
  -2.9217434e+01  -7.6851312e-01  -7.7810880e-01  -7.6596092e-01  -7.4189470e-01
  -2.9139299e+01  -3.9483926e+00  -3.7224308e+00  -3.7332445e+00  -3.7634835e+00
  -2.9061165e+01  -6.6781901e-01  -6.6491233e-01  -6.8189369e-01  -6.8473043e-01
  -2.8983030e+01  -3.9261994e+00  -3.6764902e+00  -3.6706131e+00  -3.6748552e+00
  -2.8904896e+01   0.0000000e+00   0.0000000e+00  -1.3460496e-02  -1.9354260e-02
  -2.8826761e+01  -4.1639576e+00  -3.9171821e+00  -3.8959187e+00  -3.9024547e+00
  -2.8748627e+01  -2.9329921e-01  -2.8329501e-01  -3.0379908e-01  -3.1196083e-01
  -2.8670492e+01  -4.0401335e+00  -3.7986498e+00  -3.7472858e+00  -3.7318612e+00
  -2.8592357e+01  -1.0512260e+00  -1.0032322e+00  -9.7875143e-01  -9.6517385e-01
  -2.8514223e+01  -4.2203187e+00  -3.9768402e+00  -4.0061473e+00  -4.0373466e+00
  -2.8436088e+01  -6.5966556e-01  -6.3972509e-01  -6.0628206e-01  -5.9688352e-01
  -2.8357954e+01  -4.1509264e+00  -3.9510052e+00  -3.9193148e+00  -3.9195305e+00
  -2.8279819e+01  -3.9452468e-01  -3.9067435e-01  -3.9161051e-01  -3.9249816e-01
  -2.8201685e+01  -4.0986743e+00  -3.8445329e+00  -3.8349699e+00  -3.8230524e+00
  -2.8123550e+01  -7.1098101e-01  -6.9606260e-01  -6.7935789e-01  -6.7045553e-01
  -2.8045416e+01  -3.7292142e+00  -3.5097129e+00  -3.5528014e+00  -3.5840600e+00
  -2.7967281e+01  -7.1436240e-01  -7.0787184e-01  -7.0121528e-01  -6.9489002e-01
  -2.7889147e+01  -4.4147061e+00  -4.1394711e+00  -4.1470460e+00  -4.1677114e+00
  -2.7811012e+01  -6.9234790e-01  -6.7718682e-01  -6.3080810e-01  -6.0379989e-01
  -2.7732878e+01  -4.1596087e+00  -3.9685280e+00  -3.9963055e+00  -3.9981406e+00
  -2.7654743e+01  -9.8799398e-01  -9.4272943e-01  -9.0701477e-01  -8.9812944e-01
  -2.7576608e+01  -4.0505505e+00  -3.7915897e+00  -3.7147569e+00  -3.6766328e+00
  -2.7498474e+01  -6.2437051e-01  -5.8652016e-01  -5.7277520e-01  -5.7048434e-01
  -2.7420339e+01  -3.7629892e+00  -3.5726340e+00  -3.6123328e+00  -3.6359725e+00
  -2.7342205e+01  -9.1779071e-01  -8.8802086e-01  -8.0403514e-01  -7.6115716e-01
  -2.7264070e+01  -4.1238986e+00  -3.8883224e+00  -3.8706985e+00  -3.8774701e+00
  -2.7185936e+01  -4.3313663e-01  -4.2792171e-01  -4.4219660e-01  -4.4338727e-01
  -2.7107801e+01  -4.0213234e+00  -3.7688193e+00  -3.7435856e+00  -3.7387931e+00
  -2.7029667e+01  -6.9965196e-01  -6.6700853e-01  -6.4322862e-01  -6.3196593e-01
  -2.6951532e+01  -4.1129032e+00  -3.8928820e+00  -3.9877895e+00  -4.0207319e+00
  -2.6873398e+01  -9.4408841e-01  -8.9814710e-01  -8.6139286e-01  -8.3603777e-01
  -2.6795263e+01  -4.2711689e+00  -4.0491565e+00  -4.0678394e+00  -4.0698931e+00
  -2.6717129e+01  -4.7044379e-01  -4.5474325e-01  -4.5711982e-01  -4.6401037e-01
  -2.6638994e+01  -4.3928326e+00  -4.1384985e+00  -4.0938262e+00  -4.0864934e+00
  -2.6560859e+01  -3.0784541e-01  -2.8160084e-01  -2.5805251e-01  -2.5464484e-01
  -2.6482725e+01  -3.6980166e+00  -3.4365852e+00  -3.4187932e+00  -3.4257062e+00
  -2.6404590e+01  -7.4988448e-01  -7.2906787e-01  -7.3185825e-01  -7.2179636e-01
  -2.6326456e+01  -4.2335920e+00  -3.9873013e+00  -3.9690879e+00  -3.9511221e+00
  -2.6248321e+01  -4.6062972e-01  -4.5760450e-01  -4.5881857e-01  -4.5960543e-01
  -2.6170187e+01  -4.3526528e+00  -4.0910664e+00  -4.1248474e+00  -4.1339236e+00
  -2.6092052e+01  -6.3204142e-01  -6.1534044e-01  -6.0148471e-01  -5.9262188e-01
  -2.6013918e+01  -4.2354259e+00  -4.0063410e+00  -4.0011183e+00  -3.9971276e+00
  -2.5935783e+01  -8.5885536e-01  -8.1967017e-01  -8.1540856e-01  -8.0620006e-01
  -2.5857649e+01  -7.1201558e+00  -6.8516591e+00  -6.9304265e+00  -6.9666338e+00
  -2.5779514e+01  -1.3276746e+01  -1.3497093e+01  -1.3672485e+01  -1.3706637e+01
  -2.5701380e+01  -1.8273747e+01  -1.8074455e+01  -1.8632146e+01  -1.8893156e+01
  -2.5623245e+01  -1.6778706e+01  -1.6705014e+01  -1.7241328e+01  -1.7463212e+01
  -2.5545110e+01  -1.9536561e+01  -1.9780881e+01  -2.1188148e+01  -2.1783125e+01
  -2.5466976e+01  -2.0477620e+01  -2.0235673e+01  -2.1582991e+01  -2.2234060e+01
  -2.5388841e+01  -2.0198698e+01  -1.9909222e+01  -2.1266440e+01  -2.1945161e+01
  -2.5310707e+01  -2.2473860e+01  -2.2311645e+01  -2.4778223e+01  -2.5946388e+01
  -2.5232572e+01  -2.1406580e+01  -2.1016915e+01  -2.2698266e+01  -2.3722162e+01
  -2.5154438e+01  -2.2027268e+01  -2.2204423e+01  -2.4365882e+01  -2.5534418e+01
  -2.5076303e+01  -2.2773919e+01  -2.2951746e+01  -2.5246382e+01  -2.6578673e+01
  -2.4998169e+01  -2.1902076e+01  -2.1737732e+01  -2.3611755e+01  -2.4575051e+01
  -2.4920034e+01  -2.2444637e+01  -2.2711635e+01  -2.5542625e+01  -2.7072202e+01
  -2.4841900e+01  -2.1585957e+01  -2.1595158e+01  -2.3870508e+01  -2.5210975e+01
  -2.4763765e+01  -2.1522823e+01  -2.1012009e+01  -2.3017857e+01  -2.4034970e+01
  -2.4685631e+01  -2.2484481e+01  -2.2406090e+01  -2.4832076e+01  -2.6201067e+01
  -2.4607496e+01  -1.9950348e+01  -1.9804234e+01  -2.0906117e+01  -2.1525291e+01
  -2.4529361e+01  -2.0689535e+01  -2.0339368e+01  -2.1722733e+01  -2.2365790e+01
  -2.4451227e+01  -1.9704049e+01  -2.0042599e+01  -2.1118602e+01  -2.1641754e+01
  -2.4373092e+01  -1.6981295e+01  -1.6678550e+01  -1.7023100e+01  -1.7161985e+01
  -2.4294958e+01  -1.8198308e+01  -1.8162502e+01  -1.9031319e+01  -1.9384066e+01
  -2.4216823e+01  -1.3132402e+01  -1.3170952e+01  -1.3514782e+01  -1.3655527e+01
  -2.4138689e+01  -6.9993392e+00  -6.7477334e+00  -6.8113006e+00  -6.8324185e+00
  -2.4060554e+01  -3.2965216e-01  -2.9027901e-01  -2.3428779e-01  -2.1953636e-01
  -2.3982420e+01  -4.2832082e+00  -4.0665797e+00  -4.1470386e+00  -4.1734237e+00
  -2.3904285e+01  -3.7202582e-01  -3.5212907e-01  -3.2843558e-01  -3.1884744e-01
  -2.3826151e+01  -4.0377241e+00  -3.8025819e+00  -3.8033310e+00  -3.8138567e+00
  -2.3748016e+01  -8.6818237e-01  -8.2662443e-01  -8.1473132e-01  -7.9627936e-01
  -2.3669882e+01  -4.4440393e+00  -4.2493599e+00  -4.1845166e+00  -4.1756271e+00
  -2.3591747e+01  -6.1210406e-01  -5.7263099e-01  -5.5840556e-01  -5.5674119e-01
  -2.3513613e+01  -4.2484980e+00  -4.0378297e+00  -4.0754263e+00  -4.1118352e+00
  -2.3435478e+01  -6.0586316e-01  -5.7551491e-01  -5.2525751e-01  -5.0170117e-01
  -2.3357343e+01  -3.9502843e+00  -3.7279394e+00  -3.7596798e+00  -3.7555328e+00
  -2.3279209e+01  -9.8866403e-01  -9.4406379e-01  -9.0497034e-01  -8.9628693e-01
  -2.3201074e+01  -4.1634050e+00  -3.9248886e+00  -3.9354641e+00  -3.9629004e+00
  -2.3122940e+01  -7.5420736e-01  -7.3358755e-01  -7.5495611e-01  -7.6941300e-01
  -2.3044805e+01  -4.1379630e+00  -3.8990546e+00  -3.8983626e+00  -3.8985229e+00
  -2.2966671e+01  -6.2988838e-01  -5.8578209e-01  -5.5826889e-01  -5.4354162e-01
  -2.2888536e+01  -4.1595447e+00  -3.8715727e+00  -3.8763390e+00  -3.8748243e+00
  -2.2810402e+01  -3.2464567e-01  -2.9846189e-01  -2.8933856e-01  -2.8295814e-01
  -2.2732267e+01  -4.3863749e+00  -4.1213327e+00  -4.1792496e+00  -4.1983281e+00
  -2.2654133e+01  -6.6672644e-01  -6.4385419e-01  -6.1075673e-01  -5.9206707e-01
  -2.2575998e+01  -4.1216208e+00  -3.8903328e+00  -3.8058287e+00  -3.7702921e+00
  -2.2497864e+01  -5.3096420e-01  -4.9490869e-01  -4.5568320e-01  -4.4654614e-01
  -2.2419729e+01  -4.1152942e+00  -3.8676582e+00  -3.9009650e+00  -3.9292582e+00
  -2.2341594e+01  -3.6797327e-01  -3.2847161e-01  -2.9686482e-01  -2.6333949e-01
  -2.2263460e+01  -3.8905077e+00  -3.6588935e+00  -3.6868234e+00  -3.6999068e+00
  -2.2185325e+01  -3.9732958e-01  -3.7360495e-01  -3.6534828e-01  -3.7537930e-01
  -2.2107191e+01  -4.3091741e+00  -4.0770936e+00  -4.1229870e+00  -4.1433891e+00
  -2.2029056e+01  -5.5863713e-01  -4.9816495e-01  -4.9173558e-01  -4.9752264e-01
  -2.1950922e+01  -4.1867411e+00  -3.9308513e+00  -3.8927903e+00  -3.8826866e+00
  -2.1872787e+01  -4.5219343e-01  -4.0465479e-01  -4.0592729e-01  -4.1270885e-01
  -2.1794653e+01  -4.0511056e+00  -3.8478222e+00  -3.9067867e+00  -3.9329494e+00
  -2.1716518e+01  -8.6301602e-01  -8.2226321e-01  -7.8797189e-01  -7.8965826e-01
  -2.1638384e+01  -4.1538692e+00  -3.9919890e+00  -3.9901894e+00  -3.9902529e+00
  -2.1560249e+01  -1.3235455e-01  -1.2732899e-01  -1.0737327e-01  -8.5009241e-02
  -2.1482115e+01  -4.1600029e+00  -3.9121700e+00  -3.8690744e+00  -3.8488750e+00
  -2.1403980e+01  -6.8055866e-01  -6.7375802e-01  -6.4674534e-01  -6.3130397e-01
  -2.1325845e+01  -4.1775530e+00  -3.9787501e+00  -3.9762381e+00  -3.9815941e+00
  -2.1247711e+01  -7.7398370e-01  -7.6406401e-01  -8.0206011e-01  -8.2589158e-01
  -2.1169576e+01  -4.1533823e+00  -3.8636197e+00  -3.8104840e+00  -3.8089910e+00
  -2.1091442e+01  -1.7860808e-02  -7.9924840e-03   0.0000000e+00   0.0000000e+00
  -2.1013307e+01  -4.3075245e+00  -4.0397072e+00  -4.0663013e+00  -4.0809333e+00
  -2.0935173e+01  -6.4143923e-01  -5.9808281e-01  -5.1073546e-01  -4.8684186e-01
  -2.0857038e+01  -4.2334532e+00  -4.0533516e+00  -4.0951312e+00  -4.1107335e+00
  -2.0778904e+01  -4.6048516e-01  -4.4176364e-01  -4.2714842e-01  -4.1671749e-01
  -2.0700769e+01  -3.9403280e+00  -3.7507921e+00  -3.7865727e+00  -3.8052294e+00
  -2.0622635e+01  -3.9002867e-01  -3.4808092e-01  -3.1479342e-01  -3.0824491e-01
  -2.0544500e+01  -4.0778606e+00  -3.8028052e+00  -3.7791259e+00  -3.7813080e+00
  -2.0466366e+01  -5.0451600e-01  -4.7430280e-01  -4.4768022e-01  -4.3487938e-01
  -2.0388231e+01  -4.3541190e+00  -4.1348302e+00  -4.1616939e+00  -4.1976244e+00
  -2.0310096e+01  -5.5342975e-01  -5.5372840e-01  -5.6398602e-01  -5.5948017e-01
  -2.0231962e+01  -4.2005339e+00  -3.9587792e+00  -4.0068952e+00  -4.0280169e+00
  -2.0153827e+01  -5.7722334e-01  -5.3608792e-01  -5.1219933e-01  -5.0862252e-01
  -2.0075693e+01  -6.9572209e+00  -6.6808648e+00  -6.7314739e+00  -6.7545211e+00
  -1.9997558e+01  -1.0677240e+01  -1.0624568e+01  -1.0666337e+01  -1.0724337e+01
  -1.9919424e+01  -7.2857045e+00  -6.9652156e+00  -6.9796204e+00  -6.9917599e+00
  -1.9841289e+01  -6.5962587e-01  -6.3859193e-01  -6.3177718e-01  -6.3083664e-01
  -1.9763155e+01  -4.3800752e+00  -4.1798060e+00  -4.1421598e+00  -4.1444041e+00
  -1.9685020e+01  -7.5578532e-01  -7.3796374e-01  -6.7993296e-01  -6.5785176e-01
  -1.9606886e+01  -4.0669042e+00  -3.8276503e+00  -3.7705796e+00  -3.7551035e+00
  -1.9528751e+01  -9.6954503e-01  -9.1112782e-01  -8.6526805e-01  -8.5575195e-01
  -1.9450617e+01  -4.4210714e+00  -4.1497770e+00  -4.1617016e+00  -4.1620682e+00
  -1.9372482e+01  -5.7322071e-01  -5.3315213e-01  -4.6415364e-01  -4.4205270e-01
  -1.9294347e+01  -4.3006233e+00  -4.0795303e+00  -4.0639000e+00  -4.0678466e+00
  -1.9216213e+01  -7.6851312e-01  -7.7810880e-01  -7.6596092e-01  -7.4189470e-01
  -1.9138078e+01  -3.9483926e+00  -3.7224308e+00  -3.7332445e+00  -3.7634835e+00
  -1.9059944e+01  -6.6781901e-01  -6.6491233e-01  -6.8189369e-01  -6.8473043e-01
  -1.8981809e+01  -3.9261994e+00  -3.6764902e+00  -3.6706131e+00  -3.6748552e+00
  -1.8903675e+01   0.0000000e+00   0.0000000e+00  -1.3460496e-02  -1.9354260e-02
  -1.8825540e+01  -4.1639576e+00  -3.9171821e+00  -3.8959187e+00  -3.9024547e+00
  -1.8747406e+01  -2.9329921e-01  -2.8329501e-01  -3.0379908e-01  -3.1196083e-01
  -1.8669271e+01  -4.0401335e+00  -3.7986498e+00  -3.7472858e+00  -3.7318612e+00
