  -5.0000000e+00   4.9410000e+00   1.2059000e+01   8.6910000e+00   8.7000000e+00   1.0457000e+01   1.6355000e+01
  -4.0000000e+00   1.6370000e+00   5.2620000e+00   3.3110000e+00   3.3090000e+00   4.1120000e+00   7.5890000e+00
  -3.0000000e+00   6.4500000e-01   2.3020000e+00   1.0890000e+00   1.0890000e+00   1.3770000e+00   2.7720000e+00
  -2.0000000e+00   2.2100000e-01   8.8500000e-01   3.3200000e-01   3.3100000e-01   4.2900000e-01   9.4700000e-01
  -1.0000000e+00   9.8000000e-02   4.1200000e-01   1.1100000e-01   1.1100000e-01   1.2600000e-01   2.9900000e-01
   0.0000000e+00   3.2000000e-02   1.5500000e-01   4.0000000e-02   4.1000000e-02   4.2000000e-02   1.0000000e-01
   1.0000000e+00   1.5000000e-02   9.4000000e-02   1.4000000e-02   1.4000000e-02   1.5000000e-02   2.5000000e-02
   2.0000000e+00   3.0000000e-03   4.4000000e-02   4.0000000e-03   4.0000000e-03   4.0000000e-03   8.0000000e-03
   3.0000000e+00   0.0000000e+00   3.5000000e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.0000000e+00   0.0000000e+00   2.0000000e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.0000000e+00   0.0000000e+00   1.5000000e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   6.0000000e+00   0.0000000e+00   1.4000000e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.0000000e+00   0.0000000e+00   1.6000000e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   8.0000000e+00   0.0000000e+00   1.8000000e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   9.0000000e+00   0.0000000e+00   1.6000000e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.0000000e+01   0.0000000e+00   8.0000000e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
